IP_address,Time_arrival,No_of_Attempts,Success,Type
220.182.84.46,3.3005319442554164,1,1,Legit
57.158.35.98,0.5306408643387241,9,1,Dictionary
40.42.59.102,3.012224798098294,12,0,Anonymous
60.80.137.153,6.0494918779913425,5,1,Anonymous
53.201.96.123,2.3169765071729165,6,0,Anonymous
189.144.202.222,7.281492145777553,14,0,Anonymous
103.134.150.94,1.135203382103926,12,1,Dictionary
202.35.90.192,1.105350170716802,3,0,Dictionary
171.130.186.102,2.542913479083478,5,1,Anonymous
53.137.164.102,3.346570866756002,9,0,Anonymous
218.32.120.36,2.62156259615203,8,1,Anonymous
203.127.32.116,1.1367943712266309,7,0,Dictionary
78.150.12.129,4.745601995272906,8,1,Anonymous
192.208.163.33,3.30555823339885,5,1,Anonymous
22.215.105.14,0.023375095704734505,6,1,Dictionary
44.46.17.30,2.4785843650477712,2,1,Legit
24.132.135.97,7.35280374961299,6,0,Anonymous
84.40.139.173,0.627485549320923,14,0,Dictionary
91.195.113.197,0.16288076438903687,3,1,Dictionary
175.160.150.123,0.5133884909879107,7,0,Dictionary
222.222.75.35,5.359608493590908,6,1,Anonymous
74.89.165.88,6.102701895669191,4,1,Legit
194.123.87.17,7.581512845644447,4,1,Legit
216.102.137.194,1.4646119430543365,13,1,Dictionary
76.17.92.160,2.3806685435333375,7,1,Anonymous
219.203.220.102,1.1433794012306588,4,0,Dictionary
189.43.111.109,5.090989155380439,12,1,Anonymous
211.94.134.173,4.087747527096859,8,0,Anonymous
63.63.68.129,4.972949839890644,7,0,Anonymous
208.109.99.147,6.712249132264255,10,0,Anonymous
200.98.107.103,1.8081046371762692,8,1,Dictionary
203.17.44.183,2.9192943528887714,2,1,Legit
45.68.18.78,5.287778055565522,9,1,Anonymous
72.159.22.129,5.937244290837707,11,0,Anonymous
69.14.106.83,6.8122884426477235,8,1,Anonymous
132.39.176.95,6.213369582858799,7,0,Anonymous
217.96.100.82,7.526660349817633,1,1,Legit
164.162.111.119,4.540792592559106,6,1,Anonymous
39.146.35.109,7.553412022849427,13,0,Anonymous
53.131.163.215,3.721838661234237,3,1,Legit
92.40.69.171,4.242757156524391,9,1,Anonymous
165.36.164.86,6.546294998349674,4,1,Legit
41.194.68.86,3.965672042260681,5,1,Anonymous
193.191.93.169,5.00254516235624,9,0,Anonymous
37.63.21.128,5.558556716186662,5,0,Anonymous
176.162.85.24,4.131766716273822,13,1,Anonymous
222.50.182.50,1.5595396619858537,9,1,Dictionary
117.67.91.140,7.672543184191027,1,1,Legit
128.146.185.75,5.260476177507794,8,0,Anonymous
109.32.139.111,6.924371075958011,7,1,Anonymous
95.55.108.33,1.1872225005936565,12,1,Dictionary
165.118.195.204,7.950675304032553,13,1,Anonymous
204.178.177.141,4.871077427219057,4,1,Legit
82.222.139.193,1.0718624933159466,12,0,Dictionary
73.172.93.10,6.41033435066096,10,0,Anonymous
53.56.209.208,6.402375774490032,7,0,Anonymous
221.188.204.210,4.154331470847905,7,0,Anonymous
129.176.48.32,5.9942741603995096,14,0,Anonymous
144.141.171.142,7.8442405674088365,13,1,Anonymous
86.89.169.117,3.466818513490294,10,1,Anonymous
116.67.87.76,3.615049103133523,8,1,Anonymous
28.218.89.18,0.19960180679218453,5,0,Dictionary
197.136.88.139,1.727941178163496,13,0,Dictionary
43.75.137.69,1.0447757220248493,6,1,Dictionary
91.106.221.78,7.625462053570691,14,1,Anonymous
83.138.130.174,2.7234349574170498,5,0,Anonymous
127.93.212.141,1.087623922326883,3,1,Legit
83.170.192.77,3.5454195701231983,1,1,Legit
206.219.20.89,1.956610480443305,7,1,Dictionary
64.216.213.100,2.2325797534668785,3,1,Legit
76.116.155.25,7.651061459251398,13,0,Anonymous
100.100.67.176,2.2578774094588674,11,0,Anonymous
128.183.181.123,2.832693802911047,5,1,Anonymous
170.103.149.95,1.4293905474799642,5,1,Dictionary
114.10.212.217,0.4904686486942351,14,0,Dictionary
182.194.11.210,7.4236639948686465,6,1,Anonymous
134.80.28.74,6.174991158048555,13,1,Anonymous
206.203.54.117,2.6533409627780493,1,1,Legit
195.72.178.148,1.7498872939123737,2,1,Legit
123.209.94.70,2.8456527941224703,12,0,Anonymous
157.13.167.121,0.10950152805977176,14,0,Dictionary
79.39.113.217,7.653576161540618,14,1,Anonymous
145.22.87.194,5.564556978195893,7,0,Anonymous
105.106.124.48,7.341711872825155,6,1,Anonymous
169.107.181.38,0.165107955830182,4,0,Dictionary
164.176.141.10,4.523166305550608,14,0,Anonymous
123.62.59.76,2.8012589615854466,11,0,Anonymous
184.18.177.133,7.5017113620901625,9,0,Anonymous
139.40.129.15,4.782951766138648,3,1,Legit
27.141.176.84,6.575128551783029,5,1,Anonymous
154.132.197.20,0.4274822030531027,9,0,Dictionary
212.131.117.222,2.8436510502872645,13,1,Anonymous
175.153.194.17,6.18355692318093,12,1,Anonymous
119.91.151.71,1.661285768416639,12,1,Dictionary
147.94.183.59,4.913453325940797,12,1,Anonymous
109.198.36.65,2.5248332855404003,6,0,Anonymous
214.88.188.51,3.70142142960486,11,0,Anonymous
212.41.77.112,3.8462245017579866,14,1,Anonymous
178.109.19.149,0.814296481353959,9,1,Dictionary
31.212.63.205,6.059565052575653,8,1,Anonymous
172.46.67.185,6.303558196228522,4,1,Legit
46.220.205.180,7.542389980351674,6,0,Anonymous
27.56.106.208,2.6460658805066224,1,1,Legit
145.201.11.44,3.53520836264697,5,0,Anonymous
40.215.174.118,0.5361784204149753,12,0,Dictionary
134.18.173.184,3.2898701728947657,5,0,Anonymous
94.99.147.33,2.7310948311315473,4,1,Legit
121.111.20.84,7.37621689718533,9,1,Anonymous
54.183.165.121,7.674063973558654,12,1,Anonymous
70.199.198.51,2.3143730714300315,5,0,Anonymous
72.180.175.188,2.1163454560207446,8,0,Anonymous
77.69.212.130,7.549990967573623,9,1,Anonymous
48.182.185.195,6.639170078008225,8,1,Anonymous
215.113.215.155,4.3825095171851585,12,1,Anonymous
101.46.197.107,0.3784595904061101,3,1,Dictionary
77.180.123.174,1.2354967213669337,1,1,Legit
78.103.140.86,6.768958210319732,1,1,Legit
175.195.156.209,2.1286979557521075,13,0,Anonymous
214.138.117.32,0.08841505882331102,3,0,Dictionary
126.162.60.53,3.9542906885178555,2,1,Legit
95.72.61.93,2.861713333080199,7,1,Anonymous
194.54.75.141,2.9357850634859313,1,1,Legit
182.178.45.175,2.960374631858321,10,1,Anonymous
103.176.139.181,7.126399804701235,8,0,Anonymous
173.182.154.51,1.910127455013864,13,1,Dictionary
127.166.201.60,3.1983738703515776,10,1,Anonymous
25.12.221.77,5.062427131268735,4,1,Legit
137.96.34.61,2.1107797936515738,2,1,Legit
76.36.103.31,4.3181110884604,11,0,Anonymous
210.150.62.194,1.8387167680752041,11,0,Dictionary
140.66.119.136,6.0009736166573,12,0,Anonymous
167.158.17.67,6.547531563274252,5,1,Anonymous
117.113.109.211,3.0517991773539705,10,1,Anonymous
174.154.206.91,4.555351238225508,4,1,Legit
114.28.82.46,3.0767162297831936,1,1,Legit
81.203.158.46,3.1047653045810195,13,0,Anonymous
152.204.158.35,3.7322539785577105,1,1,Legit
112.90.47.167,2.2353207319809174,3,1,Legit
26.194.131.55,6.385521176521983,12,1,Anonymous
191.142.54.195,5.314916355564699,10,0,Anonymous
77.135.47.84,7.680003376833465,14,0,Anonymous
178.76.123.33,2.9947143575137014,7,1,Anonymous
179.37.117.209,2.8239003438617107,11,1,Anonymous
87.19.38.65,3.854699639408323,5,0,Anonymous
188.217.178.136,7.947952057399703,3,1,Legit
184.204.60.115,5.592597809358308,4,1,Legit
174.192.79.16,1.9586097989964806,5,1,Dictionary
33.173.168.18,7.775236221151424,10,1,Anonymous
30.177.201.50,1.5097851062656762,6,1,Dictionary
43.195.162.102,1.868459472757043,7,0,Dictionary
68.202.24.29,3.0781415631678417,14,1,Anonymous
100.131.119.39,2.813507921520994,14,0,Anonymous
149.40.83.168,0.7154771191273905,3,1,Dictionary
119.81.123.205,7.37207487546119,10,0,Anonymous
19.218.179.11,3.5567175539134617,6,1,Anonymous
83.215.43.104,6.914919241622569,12,0,Anonymous
88.43.15.145,4.473833202038128,8,1,Anonymous
20.39.86.85,6.127774900390181,10,0,Anonymous
170.99.66.59,5.917128045216519,13,1,Anonymous
50.146.65.104,1.0801424103433623,9,1,Dictionary
197.115.130.74,4.360848065752917,12,1,Anonymous
143.183.78.152,6.7631520553477324,11,0,Anonymous
125.118.208.157,1.0478867076332694,4,1,Legit
79.128.88.58,7.761959858274359,8,1,Anonymous
40.67.69.168,2.4767710865294026,9,1,Anonymous
132.219.153.97,0.42049128078162923,14,0,Dictionary
127.213.70.218,3.0531591992321783,11,1,Anonymous
204.15.142.46,2.112518954792044,1,1,Legit
106.149.89.135,2.1189642286711177,12,0,Anonymous
166.167.104.205,0.19674664406583986,7,1,Dictionary
24.173.19.73,2.0562565667142607,10,1,Anonymous
181.186.150.79,7.382893612949188,10,1,Anonymous
52.64.175.110,6.1129901690969115,7,1,Anonymous
130.64.104.149,2.5294381600017655,3,1,Legit
183.190.199.103,0.6648640986830046,4,1,Dictionary
93.157.140.122,0.3296043429045641,4,1,Dictionary
150.175.184.203,5.7555989816533275,4,1,Legit
191.97.159.218,3.527615112646825,14,1,Anonymous
130.217.114.216,3.314176206103755,7,1,Anonymous
96.131.186.47,6.318361086714854,5,1,Anonymous
149.86.143.26,3.692967096785953,11,0,Anonymous
98.128.34.60,7.390932157225537,6,1,Anonymous
31.164.72.176,0.9838997441126862,12,0,Dictionary
27.91.118.84,5.998690630904094,9,1,Anonymous
206.163.45.98,3.273370648673036,12,0,Anonymous
78.64.112.104,1.04879583646193,3,0,Dictionary
63.76.170.21,3.2308152948091866,5,0,Anonymous
44.35.107.190,3.1378015041814713,11,1,Anonymous
159.174.80.195,4.913963381057981,4,1,Legit
88.94.206.216,4.152952012314587,13,0,Anonymous
193.221.94.222,3.4578733928473886,14,1,Anonymous
86.194.201.107,1.2535601083086663,8,0,Dictionary
43.159.26.94,1.1638401366947617,8,1,Dictionary
72.36.115.192,3.790414014065746,12,0,Anonymous
125.204.121.158,0.2393262520388859,4,0,Dictionary
136.179.39.27,2.6210928521639554,2,1,Legit
16.22.179.56,5.564258309938052,1,1,Legit
46.114.120.196,5.695197150426685,14,1,Anonymous
132.12.118.147,4.552660373598041,7,1,Anonymous
53.70.114.92,6.172866147496166,4,1,Legit
30.123.101.104,6.014387240521872,8,1,Anonymous
16.52.37.121,4.4660415169992005,10,0,Anonymous
77.192.147.180,4.479614980082369,1,1,Legit
144.103.37.152,4.577665668089085,8,0,Anonymous
156.154.210.91,7.304144939568551,9,0,Anonymous
212.160.97.61,6.153064900915775,6,1,Anonymous
173.65.98.80,4.264140282618986,11,0,Anonymous
147.104.17.173,0.4502208692597405,11,1,Dictionary
205.85.162.190,1.4917593859804468,11,1,Dictionary
157.19.155.155,7.841384452339918,12,1,Anonymous
127.77.126.109,3.220173500433666,9,1,Anonymous
25.205.103.210,7.873860798819512,9,1,Anonymous
154.212.188.136,5.377717078397855,2,1,Legit
174.178.26.23,4.613912424730146,13,0,Anonymous
53.30.86.221,5.975596082575528,12,1,Anonymous
212.136.161.69,4.409387851333709,14,0,Anonymous
21.160.177.150,6.885359218663911,12,0,Anonymous
95.205.65.26,4.453118638797767,14,1,Anonymous
196.41.111.56,6.072659856464063,7,1,Anonymous
26.174.81.184,7.498713048307659,7,1,Anonymous
87.124.203.133,7.216339183353584,6,0,Anonymous
102.183.211.52,6.111828768107126,10,1,Anonymous
146.78.36.55,0.47675914082619464,11,1,Dictionary
98.89.117.219,7.877239525665004,9,0,Anonymous
109.111.154.153,2.9012685002073697,1,1,Legit
96.64.132.109,3.3425763781154787,12,1,Anonymous
124.217.199.124,3.0064330332750853,7,1,Anonymous
66.98.206.159,2.4734094320911915,14,1,Anonymous
61.84.65.102,7.831690817751453,14,0,Anonymous
78.170.74.183,3.5578925067498695,13,1,Anonymous
77.38.82.180,6.379779008571748,3,1,Legit
121.50.196.137,7.257987518087022,11,1,Anonymous
13.172.212.201,3.1641744038206348,14,0,Anonymous
20.117.162.79,2.8242686981601253,5,0,Anonymous
204.181.112.172,6.35796513758563,5,0,Anonymous
39.100.107.158,5.754135335883494,6,1,Anonymous
173.22.57.67,2.632533993645475,5,0,Anonymous
208.212.10.188,4.715447838786944,13,1,Anonymous
53.47.91.149,7.5741366472641065,5,0,Anonymous
134.35.188.167,0.013820078410077485,13,1,Dictionary
10.49.202.16,1.513544177131413,12,0,Dictionary
206.203.214.199,0.17062598904889814,12,1,Dictionary
138.160.95.50,6.310909690305478,7,1,Anonymous
167.142.53.88,4.914652699579226,3,1,Legit
55.70.10.214,7.528495739477117,8,0,Anonymous
87.10.143.155,2.2416528809930885,10,0,Anonymous
179.45.13.27,2.8834130229189574,11,0,Anonymous
167.178.151.46,2.31831268032402,10,1,Anonymous
184.18.127.63,1.5044354754418396,14,1,Dictionary
222.23.129.186,1.825784650460065,13,1,Dictionary
20.166.18.71,2.6578755360545356,2,1,Legit
177.44.179.98,2.7477059173574796,10,0,Anonymous
60.208.26.47,3.6099795897183764,3,1,Legit
106.142.195.168,2.2945643463663714,7,1,Anonymous
19.186.109.86,6.045130272158936,11,0,Anonymous
90.214.154.63,3.2212579827860788,14,1,Anonymous
92.108.220.67,1.6428849319716914,2,1,Legit
164.107.35.164,4.251870050727489,9,1,Anonymous
214.161.18.200,0.8283784618141601,13,1,Dictionary
110.52.123.200,6.471327860629671,14,0,Anonymous
75.49.201.41,0.5439044283630796,8,0,Dictionary
175.105.13.129,5.8098587851420325,8,0,Anonymous
137.155.217.166,7.384358387161258,14,0,Anonymous
180.90.90.159,7.878031014878268,6,1,Anonymous
206.169.209.121,6.10336890764191,1,1,Legit
172.61.188.23,2.7800071707848018,8,1,Anonymous
105.49.212.157,5.312920084511104,11,0,Anonymous
27.80.218.100,4.107418748679408,2,1,Legit
150.88.132.217,7.8940433674204575,2,1,Legit
77.213.174.211,7.1394685342012245,5,0,Anonymous
182.29.136.45,0.7720772030569147,9,1,Dictionary
121.76.37.164,7.110604539933099,14,0,Anonymous
189.75.140.35,1.8414775176293379,9,0,Dictionary
192.190.22.63,3.125914868953518,12,0,Anonymous
181.130.153.187,6.952558516376201,13,1,Anonymous
31.28.59.132,2.5941344804556374,4,1,Legit
91.193.167.89,4.48250709564394,1,1,Legit
131.145.168.86,6.188729072772228,14,1,Anonymous
139.72.147.159,7.179416307972251,7,1,Anonymous
65.52.129.187,1.059784085644056,9,0,Dictionary
143.28.37.216,5.886925301161119,12,1,Anonymous
42.56.41.163,4.158431697749686,3,1,Legit
184.212.69.136,7.824504455647772,8,0,Anonymous
46.93.107.53,1.523861691950266,12,0,Dictionary
128.175.181.218,1.779914786274344,6,0,Dictionary
189.14.74.174,3.2202210117054673,5,0,Anonymous
110.40.73.114,4.100857064109132,10,0,Anonymous
75.117.88.103,7.29179264190768,5,0,Anonymous
35.65.184.147,5.902635225809367,8,1,Anonymous
203.36.38.154,6.658875821404979,4,1,Legit
188.193.147.171,6.116308465001096,3,1,Legit
81.122.18.180,4.601283967803615,13,0,Anonymous
18.40.141.205,6.967993983270205,13,0,Anonymous
186.73.148.198,4.502097535485515,12,1,Anonymous
18.128.117.31,5.555615572057014,2,1,Legit
219.10.51.212,0.13137573038449357,9,1,Dictionary
22.73.97.71,7.288305372593811,14,1,Anonymous
87.13.168.136,1.3078317265454134,7,1,Dictionary
84.19.27.219,2.808489606388121,11,1,Anonymous
67.79.160.17,1.1799550225323134,3,1,Legit
98.34.136.208,0.14518317756020593,4,1,Dictionary
191.153.104.34,0.7832076558016752,14,0,Dictionary
136.93.34.108,1.54511007408607,5,1,Dictionary
134.171.80.101,4.287478073432943,12,1,Anonymous
63.167.131.34,3.915702185552064,7,1,Anonymous
48.202.162.121,5.216139889547441,8,0,Anonymous
13.201.148.113,1.6283567545217812,5,1,Dictionary
104.114.137.123,1.479997707942144,13,0,Dictionary
12.64.136.167,7.195575889909988,8,0,Anonymous
104.98.12.222,7.453458086790837,12,0,Anonymous
196.16.19.126,2.1226779897702635,7,0,Anonymous
62.99.77.80,4.858949224798501,9,1,Anonymous
160.189.164.178,2.621734262673969,12,1,Anonymous
63.22.181.177,3.456934112955075,4,1,Legit
68.173.220.105,6.0450686241094775,10,1,Anonymous
62.34.45.62,4.901080755243985,12,1,Anonymous
124.147.174.152,4.07252281139753,9,0,Anonymous
111.124.18.42,2.8008323175044634,6,0,Anonymous
85.86.13.111,2.787582906619831,10,0,Anonymous
133.153.25.104,7.3889934969281,3,1,Legit
203.201.146.159,2.125397440408996,10,0,Anonymous
25.115.95.113,4.718496324417666,2,1,Legit
41.91.222.192,6.1997062263196145,7,1,Anonymous
47.53.170.175,1.0684779576177093,6,0,Dictionary
57.196.26.98,3.339065975974127,6,0,Anonymous
25.39.106.130,6.5683846017873435,1,1,Legit
78.144.198.118,5.891901238103831,12,0,Anonymous
60.46.49.85,1.4614043347164793,10,0,Dictionary
31.110.188.30,5.506085336685351,8,1,Anonymous
127.116.103.120,3.0597480812410547,3,1,Legit
182.125.74.24,0.42607573866609894,13,1,Dictionary
196.28.14.151,1.4094549995731809,1,1,Legit
123.48.186.24,5.855072558187112,6,1,Anonymous
141.157.133.178,4.4625298096955675,6,1,Anonymous
186.99.119.203,2.175260679234391,9,0,Anonymous
71.188.208.187,7.407437805180548,8,1,Anonymous
187.181.131.160,0.32002016186757576,7,0,Dictionary
20.43.189.70,5.7394511235421115,11,0,Anonymous
133.34.163.102,0.5274697134529287,4,1,Dictionary
21.75.22.92,1.8321053939481615,5,1,Dictionary
188.25.69.12,4.692834824118513,11,1,Anonymous
126.170.74.33,2.274154263097132,8,0,Anonymous
126.78.27.191,7.159661318214695,13,0,Anonymous
118.22.118.90,4.63367716175811,12,0,Anonymous
52.179.146.48,0.2657340388680023,3,1,Dictionary
220.220.208.151,7.010202939407346,13,0,Anonymous
78.59.177.109,0.7529998566112228,9,0,Dictionary
135.131.115.65,3.87021568909534,12,1,Anonymous
156.162.138.34,6.743505863457137,7,1,Anonymous
160.108.153.110,7.961330793962898,7,1,Anonymous
67.11.36.139,6.47778489744963,13,1,Anonymous
72.116.34.42,3.121327038580273,2,1,Legit
219.95.186.26,2.856055458279986,6,0,Anonymous
194.76.34.84,0.1876308269970588,4,1,Dictionary
171.62.122.86,6.739290303191602,1,1,Legit
149.176.162.195,4.312786947476229,2,1,Legit
13.11.27.150,6.154094914027254,2,1,Legit
53.79.28.117,2.5506520429636,5,0,Anonymous
196.201.117.154,2.2342021205964224,12,1,Anonymous
145.32.217.215,6.106786238758473,9,0,Anonymous
75.89.195.211,1.8219200616430422,11,0,Dictionary
59.55.87.115,4.77444592985421,9,1,Anonymous
167.36.77.213,6.997918260535106,7,0,Anonymous
73.192.71.214,1.0430605214081883,14,0,Dictionary
89.40.26.164,0.47553525787842066,5,0,Dictionary
97.147.201.175,6.79880912896801,13,1,Anonymous
102.125.33.83,0.5974320430138658,8,1,Dictionary
186.37.115.17,0.3579017640470541,11,1,Dictionary
24.47.150.14,3.1056506557588826,13,0,Anonymous
37.31.204.77,6.857628459331838,11,0,Anonymous
40.209.50.51,2.6789656545086746,3,1,Legit
41.71.115.219,5.896982902374826,14,0,Anonymous
135.128.64.15,1.2247673439691162,14,1,Dictionary
11.138.107.76,6.498008792699789,12,0,Anonymous
157.80.206.171,6.214604541620549,12,0,Anonymous
67.45.162.105,3.0998831832762166,11,0,Anonymous
201.143.194.11,2.6735036724922354,13,0,Anonymous
219.75.122.175,7.150241851412221,11,0,Anonymous
49.12.194.86,3.224423722475634,5,0,Anonymous
182.174.22.151,4.745360859494335,4,1,Legit
186.187.88.211,7.871160729272402,6,1,Anonymous
114.81.169.216,4.698916140104697,1,1,Legit
164.185.196.171,1.0909834535300584,2,1,Legit
50.70.197.124,4.375918077428729,11,0,Anonymous
62.75.221.39,6.136912268075886,5,1,Anonymous
56.118.165.64,2.3261557085859543,10,1,Anonymous
123.128.153.160,7.884167724905416,10,1,Anonymous
207.165.117.172,3.5988775038829806,7,0,Anonymous
210.120.141.178,3.8739225572348683,14,1,Anonymous
140.147.171.49,7.490943848741629,2,1,Legit
212.128.122.72,0.8910768368106758,5,1,Dictionary
53.211.53.167,0.20503499413746695,10,0,Dictionary
46.71.50.19,3.6217757960032513,3,1,Legit
179.99.113.126,2.298403620186705,13,0,Anonymous
64.147.189.17,3.4284416643136284,14,0,Anonymous
119.91.206.157,2.478744725060513,11,1,Anonymous
95.167.218.171,0.24488296417591204,8,1,Dictionary
79.86.36.50,2.0835514329138274,13,1,Anonymous
168.103.57.99,7.564222438471649,14,0,Anonymous
119.113.144.76,6.811921852698639,13,1,Anonymous
143.177.132.128,6.628353282734674,8,1,Anonymous
77.10.134.164,2.9998955071650144,6,1,Anonymous
143.106.38.85,3.469468571563927,14,0,Anonymous
28.13.78.67,7.82013350992751,10,0,Anonymous
85.56.120.134,5.216955963405806,7,1,Anonymous
189.54.73.72,3.1028376283657053,8,0,Anonymous
32.167.67.176,2.660022015648158,9,1,Anonymous
83.85.185.129,4.753199699030893,14,0,Anonymous
133.148.32.219,6.116356858034287,12,1,Anonymous
169.149.17.108,7.180206792856404,1,1,Legit
122.97.202.121,3.9423491494780896,9,1,Anonymous
32.78.96.66,2.520023886737606,4,1,Legit
82.63.112.167,7.868694542677691,11,1,Anonymous
205.205.82.159,4.3239656121966386,9,1,Anonymous
34.18.169.101,4.501337454483783,5,0,Anonymous
158.216.104.27,7.194311341453849,12,0,Anonymous
23.114.101.69,7.585826743949718,9,1,Anonymous
200.216.63.36,5.555978432875919,4,1,Legit
180.19.94.60,1.0222531557908052,1,1,Legit
123.157.201.203,3.794349895045663,9,0,Anonymous
164.210.136.89,0.7437288469793222,10,1,Dictionary
16.197.96.33,1.7981872674839803,1,1,Legit
100.75.190.169,7.54188705440679,6,1,Anonymous
131.128.75.217,6.535252880873997,8,1,Anonymous
140.125.26.211,1.300427462216084,4,1,Legit
120.10.81.79,4.7706887704085785,5,0,Anonymous
87.185.133.120,2.60752965311905,14,0,Anonymous
217.121.115.114,5.768562462060343,6,1,Anonymous
73.217.210.115,0.9661772401632112,7,1,Dictionary
122.19.168.54,3.822098630405889,2,1,Legit
192.130.69.139,1.1164119309099592,2,1,Legit
174.167.145.141,5.466156196631509,11,0,Anonymous
165.214.97.33,7.261966412614243,1,1,Legit
159.22.185.186,6.08303327461557,11,0,Anonymous
144.39.181.110,2.9251631489166936,7,0,Anonymous
92.58.48.219,7.8239170363801955,6,0,Anonymous
17.174.120.204,0.09325755824260984,8,1,Dictionary
13.71.211.32,4.789954659999348,8,1,Anonymous
93.159.94.72,6.822655479081964,6,0,Anonymous
36.27.131.160,7.713068683805908,6,1,Anonymous
23.213.11.180,1.8209040697716858,12,1,Dictionary
33.215.16.148,1.9224243442998121,6,1,Dictionary
45.178.110.131,2.974334033585401,12,1,Anonymous
99.98.214.24,2.882309820403914,13,0,Anonymous
163.58.219.32,3.298658484976439,7,0,Anonymous
63.156.46.192,0.6778631225988612,6,1,Dictionary
215.127.54.108,5.364841260767655,9,0,Anonymous
113.182.208.179,4.131034086559151,12,1,Anonymous
157.166.156.86,0.9332582031495162,13,0,Dictionary
145.146.82.29,2.38101126169593,13,0,Anonymous
182.69.125.201,6.736259587666314,4,1,Legit
123.73.50.51,5.417427187634769,3,1,Legit
127.210.151.145,7.595033661208566,14,1,Anonymous
210.101.193.140,4.801882126025255,6,0,Anonymous
195.126.152.137,1.856888670310334,3,1,Legit
31.69.61.185,6.59164078030948,10,1,Anonymous
127.145.93.35,4.983448573791621,7,1,Anonymous
181.123.104.140,2.016315939980797,9,1,Anonymous
115.45.25.103,2.5924414791580466,9,1,Anonymous
92.209.65.86,1.7965591614414516,11,1,Dictionary
147.218.139.154,2.1372173468668,4,1,Legit
68.126.168.151,2.7110169113941742,10,1,Anonymous
166.192.86.22,1.9357127542272288,9,0,Dictionary
168.14.181.44,4.899622843389965,8,0,Anonymous
185.220.40.33,0.08929351906619498,3,0,Dictionary
222.190.207.16,5.010368450476375,10,0,Anonymous
129.213.121.23,3.567359043575089,6,0,Anonymous
34.109.191.48,5.9428794288430655,9,0,Anonymous
154.208.90.149,5.4175526133074285,11,0,Anonymous
172.115.111.68,5.432368951445981,14,0,Anonymous
126.114.129.176,1.0982565223830454,4,1,Legit
181.26.119.85,1.974536347393184,14,1,Dictionary
119.66.31.45,5.822246683081745,3,1,Legit
56.104.159.168,6.660931461056023,12,1,Anonymous
24.97.198.168,2.8978866756745774,12,1,Anonymous
170.79.63.109,0.3291769068746415,12,0,Dictionary
170.204.126.57,3.424255412311193,11,1,Anonymous
170.191.216.30,1.4576528381787206,10,0,Dictionary
74.221.183.127,5.43582794305686,14,0,Anonymous
213.86.55.217,6.322023244425503,12,0,Anonymous
56.78.205.44,1.6941663505555633,4,0,Dictionary
161.32.47.48,3.8532966479123045,14,1,Anonymous
144.41.30.84,2.710841013053865,9,0,Anonymous
186.102.215.122,7.486990560949186,9,1,Anonymous
140.166.180.58,3.954905760284702,13,0,Anonymous
132.14.198.89,2.619319941658989,11,0,Anonymous
152.144.209.127,4.329684173921765,6,1,Anonymous
183.79.120.85,0.8183063974419591,14,1,Dictionary
98.85.42.72,5.851329681061451,2,1,Legit
184.100.210.159,6.532237125363332,7,0,Anonymous
150.13.95.19,1.497124489326926,6,0,Dictionary
185.42.67.178,3.3185230481521577,7,1,Anonymous
117.15.205.174,5.558296595645497,7,1,Anonymous
55.61.184.38,3.5771956140760492,11,0,Anonymous
110.30.13.102,4.782081141442478,5,1,Anonymous
111.46.142.16,1.0278533384546327,8,1,Dictionary
46.19.120.170,0.279169634422205,3,0,Dictionary
128.106.192.195,3.206328727039562,11,0,Anonymous
103.115.222.118,6.683293832910405,8,0,Anonymous
106.127.156.135,5.4271610468733575,5,1,Anonymous
136.19.193.133,7.979824506215766,10,1,Anonymous
50.74.125.90,4.219135717450487,12,1,Anonymous
117.184.66.208,4.093735994953034,8,1,Anonymous
137.133.192.178,1.0430438474172874,6,1,Dictionary
20.154.151.54,3.7096522035041266,10,0,Anonymous
197.142.28.16,5.516786814993588,2,1,Legit
162.196.213.163,2.489796226648113,9,1,Anonymous
207.26.72.167,6.295501088538527,12,0,Anonymous
16.216.163.23,4.3795572849972295,7,1,Anonymous
91.128.160.179,6.13190555460716,8,0,Anonymous
180.168.190.167,3.2623080394754833,8,1,Anonymous
165.36.69.174,1.9042892569490917,6,1,Dictionary
146.53.67.109,5.37300283552014,13,0,Anonymous
165.198.173.55,7.57784651069554,13,1,Anonymous
37.123.122.55,0.11290428832701949,12,1,Dictionary
203.156.73.47,0.7889734226338687,12,0,Dictionary
51.146.169.144,5.254508207544708,8,0,Anonymous
100.76.151.165,6.314387921516645,8,0,Anonymous
187.80.144.15,5.376433613190292,3,1,Legit
188.96.84.64,1.2426326166255608,5,1,Dictionary
202.141.124.142,1.4503565442908073,7,1,Dictionary
198.132.77.153,1.2367060971026387,3,1,Legit
30.184.168.158,3.631918688201231,13,1,Anonymous
17.136.85.175,5.480342348709441,10,1,Anonymous
143.134.182.70,5.866099011178207,11,1,Anonymous
194.182.14.52,6.996951749270982,6,0,Anonymous
210.34.190.135,5.749711244210376,12,0,Anonymous
33.165.220.189,5.9334280817279215,4,1,Legit
61.114.216.89,1.062352050510782,6,1,Dictionary
191.99.111.196,1.4235307055513635,13,0,Dictionary
164.146.126.182,2.431817981994903,3,1,Legit
78.55.197.166,1.6993005755255197,5,1,Dictionary
188.121.41.10,7.694068481074429,8,1,Anonymous
101.54.17.39,1.4041439327032625,6,0,Dictionary
163.60.139.104,7.204967994564189,9,0,Anonymous
146.222.43.31,1.20005245469431,14,0,Dictionary
